Country,Confirmed,Deaths,Recovered,Active,WHO Region,Abbreviated WHO Region,Year,Month,Month Name,Day of Week,Day Name,Month Short Name
Iceland,1806,10,1794,2,Europe,EUR,2020,6,June,3,Thursday,Jun
India,226713,6363,108450,111900,South-East Asia,SEAR,2020,6,June,3,Thursday,Jun
Indonesia,28818,1721,8892,18205,South-East Asia,SEAR,2020,6,June,3,Thursday,Jun
Iran,164270,8071,127485,28714,Eastern Mediterranean,EMR,2020,6,June,3,Thursday,Jun
Iraq,8840,271,4338,4231,Eastern Mediterranean,EMR,2020,6,June,3,Thursday,Jun
Ireland,25142,1664,22698,780,Europe,EUR,2020,6,June,3,Thursday,Jun
Israel,17495,291,15013,2191,Europe,EUR,2020,6,June,3,Thursday,Jun
Italy,234013,33689,161895,38429,Europe,EUR,2020,6,June,3,Thursday,Jun
Jamaica,591,10,368,213,Americas,AMR,2020,6,June,3,Thursday,Jun
Japan,16911,911,14785,1215,Western Pacific,WPR,2020,6,June,3,Thursday,Jun
Jordan,765,9,566,190,Eastern Mediterranean,EMR,2020,6,June,3,Thursday,Jun
Kazakhstan,12067,52,6606,5409,Europe,EUR,2020,6,June,3,Thursday,Jun
Kenya,2340,78,592,1670,Africa,AFR,2020,6,June,3,Thursday,Jun
South Korea,11668,273,10506,889,Western Pacific,WPR,2020,6,June,3,Thursday,Jun
Kuwait,29921,236,17223,12462,Eastern Mediterranean,EMR,2020,6,June,3,Thursday,Jun
Kyrgyzstan,1899,20,1292,587,Europe,EUR,2020,6,June,3,Thursday,Jun
Latvia,1082,25,760,297,Europe,EUR,2020,6,June,3,Thursday,Jun
Lebanon,1306,28,731,547,Eastern Mediterranean,EMR,2020,6,June,3,Thursday,Jun
Liberia,321,28,175,118,Africa,AFR,2020,6,June,3,Thursday,Jun
Liechtenstein,82,1,81,0,Europe,EUR,2020,6,June,3,Thursday,Jun
Lithuania,1687,71,1273,343,Europe,EUR,2020,6,June,3,Thursday,Jun
Luxembourg,4027,110,3874,43,Europe,EUR,2020,6,June,3,Thursday,Jun
Madagascar,957,7,200,750,Africa,AFR,2020,6,June,3,Thursday,Jun
Malaysia,8247,115,6559,1573,Western Pacific,WPR,2020,6,June,3,Thursday,Jun
Maldives,1872,7,648,1217,South-East Asia,SEAR,2020,6,June,3,Thursday,Jun
Malta,622,9,576,37,Europe,EUR,2020,6,June,3,Thursday,Jun
Mauritania,784,39,65,680,Africa,AFR,2020,6,June,3,Thursday,Jun
Mauritius,335,10,322,3,Africa,AFR,2020,6,June,3,Thursday,Jun
Mexico,105680,12545,74758,18377,Americas,AMR,2020,6,June,3,Thursday,Jun
Moldova,9018,315,5009,3694,Europe,EUR,2020,6,June,3,Thursday,Jun
Monaco,99,4,92,3,Europe,EUR,2020,6,June,3,Thursday,Jun
Mongolia,186,0,65,121,Western Pacific,WPR,2020,6,June,3,Thursday,Jun
Montenegro,324,9,315,0,Europe,EUR,2020,6,June,3,Thursday,Jun
Morocco,8003,208,7195,600,Eastern Mediterranean,EMR,2020,6,June,3,Thursday,Jun
Namibia,25,0,16,9,Africa,AFR,2020,6,June,3,Thursday,Jun
Nepal,2634,10,290,2334,South-East Asia,SEAR,2020,6,June,3,Thursday,Jun
Netherlands,101,3,98,0,Europe,EUR,2020,6,June,3,Thursday,Jun
Netherlands,21,1,15,5,Europe,EUR,2020,6,June,3,Thursday,Jun
Netherlands,77,15,60,2,Europe,EUR,2020,6,June,3,Thursday,Jun
Netherlands,46942,5990,0,40952,Europe,EUR,2020,6,June,3,Thursday,Jun
New Zealand,1504,22,1481,1,Western Pacific,WPR,2020,6,June,3,Thursday,Jun
Nicaragua,1118,46,370,702,Americas,AMR,2020,6,June,3,Thursday,Jun
Niger,963,65,860,38,Africa,AFR,2020,6,June,3,Thursday,Jun
Nigeria,11516,323,3535,7658,Africa,AFR,2020,6,June,3,Thursday,Jun
North Macedonia,2611,147,1621,843,Europe,EUR,2020,6,June,3,Thursday,Jun
Norway,8504,238,8138,128,Europe,EUR,2020,6,June,3,Thursday,Jun
Oman,14316,67,3451,10798,Eastern Mediterranean,EMR,2020,6,June,3,Thursday,Jun
Pakistan,89249,1838,31198,56213,Eastern Mediterranean,EMR,2020,6,June,3,Thursday,Jun
Panama,15044,363,9619,5062,Americas,AMR,2020,6,June,3,Thursday,Jun
Papua New Guinea,8,0,8,0,Western Pacific,WPR,2020,6,June,3,Thursday,Jun
Paraguay,1086,11,511,564,Americas,AMR,2020,6,June,3,Thursday,Jun
Peru,183198,5031,76228,101939,Americas,AMR,2020,6,June,3,Thursday,Jun
Philippines,20382,984,4248,15150,Western Pacific,WPR,2020,6,June,3,Thursday,Jun
Poland,25048,1117,12227,11704,Europe,EUR,2020,6,June,3,Thursday,Jun
Portugal,33592,1455,20323,11814,Europe,EUR,2020,6,June,3,Thursday,Jun
Qatar,63741,45,39468,24228,Eastern Mediterranean,EMR,2020,6,June,3,Thursday,Jun
Romania,19907,1305,13919,4683,Europe,EUR,2020,6,June,3,Thursday,Jun
Russia,440538,5376,204197,230965,Europe,EUR,2020,6,June,3,Thursday,Jun
Rwanda,410,2,280,128,Africa,AFR,2020,6,June,3,Thursday,Jun
Saint Lucia,19,0,18,1,Americas,AMR,2020,6,June,3,Thursday,Jun
Saint Vincent,26,0,15,11,Americas,AMR,2020,6,June,3,Thursday,Jun
San Marino,678,42,408,228,Europe,EUR,2020,6,June,3,Thursday,Jun
Saudi Arabia,93157,611,68965,23581,Eastern Mediterranean,EMR,2020,6,June,3,Thursday,Jun
Senegal,4021,45,2162,1814,Africa,AFR,2020,6,June,3,Thursday,Jun
Serbia,11571,246,6910,4415,Europe,EUR,2020,6,June,3,Thursday,Jun
Seychelles,11,0,11,0,Africa,AFR,2020,6,June,3,Thursday,Jun
Singapore,36922,24,23904,12994,Western Pacific,WPR,2020,6,June,3,Thursday,Jun
Slovakia,1526,28,1376,122,Europe,EUR,2020,6,June,3,Thursday,Jun
Slovenia,1477,109,1359,9,Europe,EUR,2020,6,June,3,Thursday,Jun
Somalia,2204,79,418,1707,Eastern Mediterranean,EMR,2020,6,June,3,Thursday,Jun
South Africa,40792,848,21311,18633,Africa,AFR,2020,6,June,3,Thursday,Jun
Spain,240660,27133,150376,63151,Europe,EUR,2020,6,June,3,Thursday,Jun
Sri Lanka,1797,11,839,947,South-East Asia,SEAR,2020,6,June,3,Thursday,Jun
Sudan,5714,333,1825,3556,Eastern Mediterranean,EMR,2020,6,June,3,Thursday,Jun
Suriname,82,1,9,72,Americas,AMR,2020,6,June,3,Thursday,Jun
Sweden,41883,4562,0,37321,Europe,EUR,2020,6,June,3,Thursday,Jun
Switzerland,30913,1921,28600,392,Europe,EUR,2020,6,June,3,Thursday,Jun
Taiwan,443,7,428,8,Western Pacific,WPR,2020,6,June,3,Thursday,Jun
Tanzania,509,21,183,305,Africa,AFR,2020,6,June,3,Thursday,Jun
Thailand,3101,58,2968,75,South-East Asia,SEAR,2020,6,June,3,Thursday,Jun
Togo,465,13,239,213,Africa,AFR,2020,6,June,3,Thursday,Jun
Trinidad,117,8,108,1,Americas,AMR,2020,6,June,3,Thursday,Jun
Tunisia,1087,49,968,70,Eastern Mediterranean,EMR,2020,6,June,3,Thursday,Jun
Turkey,167410,4630,131778,31002,Europe,EUR,2020,6,June,3,Thursday,Jun
Uganda,522,0,82,440,Africa,AFR,2020,6,June,3,Thursday,Jun
Ukraine,25981,755,11468,13758,Europe,EUR,2020,6,June,3,Thursday,Jun
United Arab Emirates,37018,273,19572,17173,Eastern Mediterranean,EMR,2020,6,June,3,Thursday,Jun
United Kingdom,141,9,113,19,Europe,EUR,2020,6,June,3,Thursday,Jun
United Kingdom,160,1,85,74,Europe,EUR,2020,6,June,3,Thursday,Jun
United Kingdom,561,46,512,3,Europe,EUR,2020,6,June,3,Thursday,Jun
United Kingdom,173,0,153,20,Europe,EUR,2020,6,June,3,Thursday,Jun
United Kingdom,336,24,312,0,Europe,EUR,2020,6,June,3,Thursday,Jun
United Kingdom,11,1,10,0,Europe,EUR,2020,6,June,3,Thursday,Jun
United Kingdom,261622,39989,0,221633,Europe,EUR,2020,6,June,3,Thursday,Jun
Uruguay,832,23,709,100,Americas,AMR,2020,6,June,3,Thursday,Jun
United States,1878683,109168,485002,1284513,Americas,AMR,2020,6,June,3,Thursday,Jun
Uzbekistan,3939,16,3087,836,Europe,EUR,2020,6,June,3,Thursday,Jun
Venezuela,2087,20,334,1733,Americas,AMR,2020,6,June,3,Thursday,Jun
Vietnam,328,0,302,26,Western Pacific,WPR,2020,6,June,3,Thursday,Jun
Zambia,1089,7,912,170,Africa,AFR,2020,6,June,3,Thursday,Jun
Zimbabwe,237,4,31,202,Africa,AFR,2020,6,June,3,Thursday,Jun
Dominica,18,0,16,2,Americas,AMR,2020,6,June,3,Thursday,Jun
Grenada,23,0,18,5,Americas,AMR,2020,6,June,3,Thursday,Jun
Mozambique,352,2,0,350,Africa,AFR,2020,6,June,3,Thursday,Jun
Syria,124,6,0,118,Eastern Mediterranean,EMR,2020,6,June,3,Thursday,Jun
Timor-Leste,24,0,0,24,South-East Asia,SEAR,2020,6,June,3,Thursday,Jun
Belize,18,2,16,0,Americas,AMR,2020,6,June,3,Thursday,Jun
Laos,19,0,18,1,Western Pacific,WPR,2020,6,June,3,Thursday,Jun
Libya,209,5,52,152,Eastern Mediterranean,EMR,2020,6,June,3,Thursday,Jun
West Bank,464,3,377,84,Eastern Mediterranean,EMR,2020,6,June,3,Thursday,Jun
Guinea-Bissau,1339,8,53,1278,Africa,AFR,2020,6,June,3,Thursday,Jun
Mali,1461,85,806,570,Africa,AFR,2020,6,June,3,Thursday,Jun
Saint Kitts,15,0,15,0,Americas,AMR,2020,6,June,3,Thursday,Jun
Canada,5,0,0,5,Americas,AMR,2020,6,June,3,Thursday,Jun
Canada,11,0,0,11,Americas,AMR,2020,6,June,3,Thursday,Jun
Kosovo,1142,30,871,241,Europe,EUR,2020,6,June,3,Thursday,Jun
Burma,236,6,148,82,South-East Asia,SEAR,2020,6,June,3,Thursday,Jun
United Kingdom,3,0,3,0,Europe,EUR,2020,6,June,3,Thursday,Jun
United Kingdom,8,1,7,0,Europe,EUR,2020,6,June,3,Thursday,Jun
United Kingdom,12,1,11,0,Europe,EUR,2020,6,June,3,Thursday,Jun
Botswana,40,1,23,16,Africa,AFR,2020,6,June,3,Thursday,Jun
Burundi,63,1,33,29,Africa,AFR,2020,6,June,3,Thursday,Jun
Sierra Leone,914,47,491,376,Africa,AFR,2020,6,June,3,Thursday,Jun
Malawi,393,4,51,338,Africa,AFR,2020,6,June,3,Thursday,Jun
United Kingdom,13,0,13,0,Europe,EUR,2020,6,June,3,Thursday,Jun
France,1,0,1,0,Europe,EUR,2020,6,June,3,Thursday,Jun
South Sudan,994,10,6,978,Africa,AFR,2020,6,June,3,Thursday,Jun
Western Sahara,9,1,6,2,Africa,AFR,2020,6,June,3,Thursday,Jun
Sao Tome,485,12,68,405,Africa,AFR,2020,6,June,3,Thursday,Jun
Yemen,453,103,17,333,Eastern Mediterranean,EMR,2020,6,June,3,Thursday,Jun
Comoros,132,2,55,75,Africa,AFR,2020,6,June,3,Thursday,Jun
Tajikistan,4289,48,2401,1840,Europe,EUR,2020,6,June,3,Thursday,Jun
Lesotho,4,0,2,2,Africa,AFR,2020,6,June,3,Thursday,Jun
Afghanistan,18969,309,1762,16898,Eastern Mediterranean,EMR,2020,6,June,4,Friday,Jun
Albania,1212,33,910,269,Europe,EUR,2020,6,June,4,Friday,Jun
Algeria,9935,690,6453,2792,Africa,AFR,2020,6,June,4,Friday,Jun
Andorra,852,51,741,60,Europe,EUR,2020,6,June,4,Friday,Jun
Angola,86,4,21,61,Africa,AFR,2020,6,June,4,Friday,Jun
Antigua,26,3,20,3,Americas,AMR,2020,6,June,4,Friday,Jun
Argentina,21037,632,6088,14317,Americas,AMR,2020,6,June,4,Friday,Jun
Armenia,11817,183,3513,8121,Europe,EUR,2020,6,June,4,Friday,Jun
Australia,107,3,104,0,Western Pacific,WPR,2020,6,June,4,Friday,Jun
Australia,3110,48,2719,343,Western Pacific,WPR,2020,6,June,4,Friday,Jun
Australia,29,0,29,0,Western Pacific,WPR,2020,6,June,4,Friday,Jun
Australia,1061,6,1049,6,Western Pacific,WPR,2020,6,June,4,Friday,Jun
Australia,440,4,436,0,Western Pacific,WPR,2020,6,June,4,Friday,Jun
Australia,228,13,208,7,Western Pacific,WPR,2020,6,June,4,Friday,Jun
Australia,1681,19,1586,76,Western Pacific,WPR,2020,6,June,4,Friday,Jun
Australia,596,9,557,30,Western Pacific,WPR,2020,6,June,4,Friday,Jun
Austria,16843,672,15742,429,Europe,EUR,2020,6,June,4,Friday,Jun
Azerbaijan,6860,82,3871,2907,Europe,EUR,2020,6,June,4,Friday,Jun
Bahamas,102,11,55,36,Americas,AMR,2020,6,June,4,Friday,Jun
Bahrain,13835,22,8585,5228,Eastern Mediterranean,EMR,2020,6,June,4,Friday,Jun
Bangladesh,60391,811,12804,46776,South-East Asia,SEAR,2020,6,June,4,Friday,Jun
Barbados,92,7,81,4,Americas,AMR,2020,6,June,4,Friday,Jun
Belarus,46868,259,22066,24543,Europe,EUR,2020,6,June,4,Friday,Jun
Belgium,58907,9566,16112,33229,Europe,EUR,2020,6,June,4,Friday,Jun
Benin,261,3,151,107,Africa,AFR,2020,6,June,4,Friday,Jun
Bhutan,48,0,11,37,South-East Asia,SEAR,2020,6,June,4,Friday,Jun
Bolivia,12728,427,1739,10562,Americas,AMR,2020,6,June,4,Friday,Jun
Bosnia,2606,159,1968,479,Europe,EUR,2020,6,June,4,Friday,Jun
Brazil,645771,35026,266940,343805,Americas,AMR,2020,6,June,4,Friday,Jun
Brunei,141,2,138,1,Western Pacific,WPR,2020,6,June,4,Friday,Jun
Bulgaria,2627,159,1390,1078,Europe,EUR,2020,6,June,4,Friday,Jun
Burkina Faso,888,53,760,75,Africa,AFR,2020,6,June,4,Friday,Jun
Cape Verde,536,5,239,292,Africa,AFR,2020,6,June,4,Friday,Jun
Cambodia,125,0,123,2,Western Pacific,WPR,2020,6,June,4,Friday,Jun
Cameroon,7392,205,4575,2612,Africa,AFR,2020,6,June,4,Friday,Jun
Canada,7098,146,0,6952,Americas,AMR,2020,6,June,4,Friday,Jun
Canada,2632,167,0,2465,Americas,AMR,2020,6,June,4,Friday,Jun
Canada,300,7,0,293,Americas,AMR,2020,6,June,4,Friday,Jun
Canada,136,1,0,135,Americas,AMR,2020,6,June,4,Friday,Jun
Canada,261,3,0,258,Americas,AMR,2020,6,June,4,Friday,Jun
Canada,1058,61,0,997,Americas,AMR,2020,6,June,4,Friday,Jun
Canada,31359,2446,0,28913,Americas,AMR,2020,6,June,4,Friday,Jun
Canada,27,0,0,27,Americas,AMR,2020,6,June,4,Friday,Jun
Canada,52398,4935,0,47463,Americas,AMR,2020,6,June,4,Friday,Jun
Canada,649,11,0,638,Americas,AMR,2020,6,June,4,Friday,Jun
Central African Republic,1451,4,29,1418,Africa,AFR,2020,6,June,4,Friday,Jun
Chad,836,68,657,111,Africa,AFR,2020,6,June,4,Friday,Jun
Chile,146361,1448,99358,45555,Americas,AMR,2020,6,June,4,Friday,Jun
China,991,6,985,0,Western Pacific,WPR,2020,6,June,4,Friday,Jun
China,594,9,583,2,Western Pacific,WPR,2020,6,June,4,Friday,Jun
China,579,6,573,0,Western Pacific,WPR,2020,6,June,4,Friday,Jun
China,358,1,356,1,Western Pacific,WPR,2020,6,June,4,Friday,Jun
China,139,2,137,0,Western Pacific,WPR,2020,6,June,4,Friday,Jun
China,1601,8,1584,9,Western Pacific,WPR,2020,6,June,4,Friday,Jun
China,254,2,252,0,Western Pacific,WPR,2020,6,June,4,Friday,Jun
China,147,2,145,0,Western Pacific,WPR,2020,6,June,4,Friday,Jun
China,169,6,163,0,Western Pacific,WPR,2020,6,June,4,Friday,Jun
China,328,6,0,322,Western Pacific,WPR,2020,6,June,4,Friday,Jun
China,947,13,934,0,Western Pacific,WPR,2020,6,June,4,Friday,Jun
China,1276,22,0,1254,Western Pacific,WPR,2020,6,June,4,Friday,Jun
China,1102,4,1045,53,Western Pacific,WPR,2020,6,June,4,Friday,Jun
China,68135,4512,63623,0,Western Pacific,WPR,2020,6,June,4,Friday,Jun
China,1019,4,1015,0,Western Pacific,WPR,2020,6,June,4,Friday,Jun
China,235,1,213,21,Western Pacific,WPR,2020,6,June,4,Friday,Jun
China,653,0,653,0,Western Pacific,WPR,2020,6,June,4,Friday,Jun
China,932,1,931,0,Western Pacific,WPR,2020,6,June,4,Friday,Jun
China,155,2,150,3,Western Pacific,WPR,2020,6,June,4,Friday,Jun
China,149,2,147,0,Western Pacific,WPR,2020,6,June,4,Friday,Jun
China,45,0,45,0,Western Pacific,WPR,2020,6,June,4,Friday,Jun
China,75,0,75,0,Western Pacific,WPR,2020,6,June,4,Friday,Jun
China,18,0,18,0,Western Pacific,WPR,2020,6,June,4,Friday,Jun
China,309,3,305,1,Western Pacific,WPR,2020,6,June,4,Friday,Jun
China,792,7,780,5,Western Pacific,WPR,2020,6,June,4,Friday,Jun
China,677,7,663,7,Western Pacific,WPR,2020,6,June,4,Friday,Jun
China,198,0,198,0,Western Pacific,WPR,2020,6,June,4,Friday,Jun
China,578,3,558,17,Western Pacific,WPR,2020,6,June,4,Friday,Jun
China,192,3,189,0,Western Pacific,WPR,2020,6,June,4,Friday,Jun
China,1,0,1,0,Western Pacific,WPR,2020,6,June,4,Friday,Jun
China,76,3,73,0,Western Pacific,WPR,2020,6,June,4,Friday,Jun
China,185,2,183,0,Western Pacific,WPR,2020,6,June,4,Friday,Jun
China,1268,1,1267,0,Western Pacific,WPR,2020,6,June,4,Friday,Jun
Colombia,36635,1145,13670,21820,Americas,AMR,2020,6,June,4,Friday,Jun
Congo,635,20,182,433,Africa,AFR,2020,6,June,4,Friday,Jun
Congo,3764,81,512,3171,Africa,AFR,2020,6,June,4,Friday,Jun
Costa Rica,1228,10,695,523,Americas,AMR,2020,6,June,4,Friday,Jun
Ivory Coast,3431,36,1604,1791,Africa,AFR,2020,6,June,4,Friday,Jun
Croatia,2247,103,2113,31,Europe,EUR,2020,6,June,4,Friday,Jun
Cuba,2133,83,1848,202,Americas,AMR,2020,6,June,4,Friday,Jun
Cyprus,960,17,807,136,Europe,EUR,2020,6,June,4,Friday,Jun
Czechia,9529,327,6881,2321,Europe,EUR,2020,6,June,4,Friday,Jun
Denmark,187,0,187,0,Europe,EUR,2020,6,June,4,Friday,Jun
Greenland,13,0,13,0,Europe,EUR,2020,6,June,4,Friday,Jun
Denmark,11875,586,10653,636,Europe,EUR,2020,6,June,4,Friday,Jun
Djibouti,4123,26,1707,2390,Eastern Mediterranean,EMR,2020,6,June,4,Friday,Jun
Dominican Republic,18708,525,11736,6447,Americas,AMR,2020,6,June,4,Friday,Jun
Ecuador,41575,3534,20568,17473,Americas,AMR,2020,6,June,4,Friday,Jun
Egypt,31115,1166,8158,21791,Eastern Mediterranean,EMR,2020,6,June,4,Friday,Jun
El Salvador,2849,53,1249,1547,Americas,AMR,2020,6,June,4,Friday,Jun
Equatorial Guinea,1306,12,200,1094,Africa,AFR,2020,6,June,4,Friday,Jun
Eritrea,39,0,39,0,Africa,AFR,2020,6,June,4,Friday,Jun
Estonia,1910,69,1667,174,Europe,EUR,2020,6,June,4,Friday,Jun
Eswatini,305,3,221,81,Africa,AFR,2020,6,June,4,Friday,Jun
Ethiopia,1805,19,262,1524,Africa,AFR,2020,6,June,4,Friday,Jun
Fiji,18,0,18,0,Western Pacific,WPR,2020,6,June,4,Friday,Jun
Finland,6941,322,5800,819,Europe,EUR,2020,6,June,4,Friday,Jun
France,589,1,321,267,Europe,EUR,2020,6,June,4,Friday,Jun
France,60,0,60,0,Europe,EUR,2020,6,June,4,Friday,Jun
France,164,14,144,6,Europe,EUR,2020,6,June,4,Friday,Jun
France,2079,25,1523,531,Europe,EUR,2020,6,June,4,Friday,Jun
France,20,0,18,2,Europe,EUR,2020,6,June,4,Friday,Jun
France,480,1,411,68,Europe,EUR,2020,6,June,4,Friday,Jun
France,6,0,6,0,Europe,EUR,2020,6,June,4,Friday,Jun
France,41,3,33,5,Europe,EUR,2020,6,June,4,Friday,Jun
France,202,14,98,90,Europe,EUR,2020,6,June,4,Friday,Jun
France,186670,29056,68007,89607,Europe,EUR,2020,6,June,4,Friday,Jun
Gabon,3101,21,833,2247,Africa,AFR,2020,6,June,4,Friday,Jun
Gambia,26,1,21,4,Africa,AFR,2020,6,June,4,Friday,Jun
Georgia,805,13,650,142,Europe,EUR,2020,6,June,4,Friday,Jun
Germany,184924,8658,168480,7786,Europe,EUR,2020,6,June,4,Friday,Jun
Ghana,9168,42,3457,5669,Africa,AFR,2020,6,June,4,Friday,Jun
Greece,2967,180,1374,1413,Europe,EUR,2020,6,June,4,Friday,Jun
Guatemala,6485,216,1053,5216,Americas,AMR,2020,6,June,4,Friday,Jun
Guinea,4060,23,2667,1370,Africa,AFR,2020,6,June,4,Friday,Jun
Guyana,153,12,77,64,Americas,AMR,2020,6,June,4,Friday,Jun
Haiti,2740,50,24,2666,Americas,AMR,2020,6,June,4,Friday,Jun
Holy See,12,0,2,10,Europe,EUR,2020,6,June,4,Friday,Jun
Honduras,5971,248,677,5046,Americas,AMR,2020,6,June,4,Friday,Jun
Hungary,3970,542,2245,1183,Europe,EUR,2020,6,June,4,Friday,Jun
Iceland,1806,10,1794,2,Europe,EUR,2020,6,June,4,Friday,Jun
India,236184,6649,113233,116302,South-East Asia,SEAR,2020,6,June,4,Friday,Jun
Indonesia,29521,1770,9443,18308,South-East Asia,SEAR,2020,6,June,4,Friday,Jun
Iran,167156,8134,129741,29281,Eastern Mediterranean,EMR,2020,6,June,4,Friday,Jun
Iraq,9846,285,4573,4988,Eastern Mediterranean,EMR,2020,6,June,4,Friday,Jun
Ireland,25163,1670,22698,795,Europe,EUR,2020,6,June,4,Friday,Jun
Israel,17562,291,15026,2245,Europe,EUR,2020,6,June,4,Friday,Jun
Italy,234531,33774,163781,36976,Europe,EUR,2020,6,June,4,Friday,Jun
Jamaica,595,10,385,200,Americas,AMR,2020,6,June,4,Friday,Jun
Japan,16958,916,14925,1117,Western Pacific,WPR,2020,6,June,4,Friday,Jun
Jordan,784,9,571,204,Eastern Mediterranean,EMR,2020,6,June,4,Friday,Jun
Kazakhstan,12312,52,6903,5357,Europe,EUR,2020,6,June,4,Friday,Jun
Kenya,2474,79,643,1752,Africa,AFR,2020,6,June,4,Friday,Jun
South Korea,11719,273,10531,915,Western Pacific,WPR,2020,6,June,4,Friday,Jun
Kuwait,30644,244,18277,12123,Eastern Mediterranean,EMR,2020,6,June,4,Friday,Jun
Kyrgyzstan,1936,22,1340,574,Europe,EUR,2020,6,June,4,Friday,Jun
Latvia,1085,25,781,279,Europe,EUR,2020,6,June,4,Friday,Jun
Lebanon,1312,28,768,516,Eastern Mediterranean,EMR,2020,6,June,4,Friday,Jun
Liberia,334,30,176,128,Africa,AFR,2020,6,June,4,Friday,Jun
Liechtenstein,82,1,81,0,Europe,EUR,2020,6,June,4,Friday,Jun
Lithuania,1694,71,1302,321,Europe,EUR,2020,6,June,4,Friday,Jun
Luxembourg,4032,110,3885,37,Europe,EUR,2020,6,June,4,Friday,Jun
Madagascar,975,7,201,767,Africa,AFR,2020,6,June,4,Friday,Jun
Malaysia,8266,116,6610,1540,Western Pacific,WPR,2020,6,June,4,Friday,Jun
Maldives,1883,7,717,1159,South-East Asia,SEAR,2020,6,June,4,Friday,Jun
Malta,625,9,583,33,Europe,EUR,2020,6,June,4,Friday,Jun
Mauritania,883,43,69,771,Africa,AFR,2020,6,June,4,Friday,Jun
Mauritius,337,10,324,3,Africa,AFR,2020,6,June,4,Friday,Jun
Mexico,110026,13170,77841,19015,Americas,AMR,2020,6,June,4,Friday,Jun
Moldova,9247,323,5240,3684,Europe,EUR,2020,6,June,4,Friday,Jun
Monaco,99,4,93,2,Europe,EUR,2020,6,June,4,Friday,Jun
Mongolia,191,0,70,121,Western Pacific,WPR,2020,6,June,4,Friday,Jun
Montenegro,324,9,315,0,Europe,EUR,2020,6,June,4,Friday,Jun
Morocco,8071,208,7268,595,Eastern Mediterranean,EMR,2020,6,June,4,Friday,Jun
Namibia,25,0,16,9,Africa,AFR,2020,6,June,4,Friday,Jun
Nepal,2912,11,333,2568,South-East Asia,SEAR,2020,6,June,4,Friday,Jun
Netherlands,101,3,98,0,Europe,EUR,2020,6,June,4,Friday,Jun
Netherlands,21,1,15,5,Europe,EUR,2020,6,June,4,Friday,Jun
Netherlands,77,15,61,1,Europe,EUR,2020,6,June,4,Friday,Jun
Netherlands,47152,6005,0,41147,Europe,EUR,2020,6,June,4,Friday,Jun
New Zealand,1504,22,1481,1,Western Pacific,WPR,2020,6,June,4,Friday,Jun
Nicaragua,1118,46,370,702,Americas,AMR,2020,6,June,4,Friday,Jun
Niger,966,65,863,38,Africa,AFR,2020,6,June,4,Friday,Jun
Nigeria,11844,333,3696,7815,Africa,AFR,2020,6,June,4,Friday,Jun
North Macedonia,2790,149,1632,1009,Europe,EUR,2020,6,June,4,Friday,Jun
Norway,8522,238,8138,146,Europe,EUR,2020,6,June,4,Friday,Jun
Oman,15086,72,3451,11563,Eastern Mediterranean,EMR,2020,6,June,4,Friday,Jun
Pakistan,93983,1935,32581,59467,Eastern Mediterranean,EMR,2020,6,June,4,Friday,Jun
Panama,15463,370,9719,5374,Americas,AMR,2020,6,June,4,Friday,Jun
Papua New Guinea,8,0,8,0,Western Pacific,WPR,2020,6,June,4,Friday,Jun
Paraguay,1087,11,516,560,Americas,AMR,2020,6,June,4,Friday,Jun
Peru,187400,5162,79214,103024,Americas,AMR,2020,6,June,4,Friday,Jun
Philippines,20626,987,4330,15309,Western Pacific,WPR,2020,6,June,4,Friday,Jun
Poland,25410,1137,12410,11863,Europe,EUR,2020,6,June,4,Friday,Jun
Portugal,33969,1465,20526,11978,Europe,EUR,2020,6,June,4,Friday,Jun
Qatar,65495,49,40935,24511,Eastern Mediterranean,EMR,2020,6,June,4,Friday,Jun
Romania,20103,1316,14145,4642,Europe,EUR,2020,6,June,4,Friday,Jun
Russia,449256,5520,212237,231499,Europe,EUR,2020,6,June,4,Friday,Jun
Rwanda,420,2,282,136,Africa,AFR,2020,6,June,4,Friday,Jun
Saint Lucia,19,0,18,1,Americas,AMR,2020,6,June,4,Friday,Jun
Saint Vincent,26,0,15,11,Americas,AMR,2020,6,June,4,Friday,Jun
San Marino,680,42,428,210,Europe,EUR,2020,6,June,4,Friday,Jun
Saudi Arabia,95748,642,70616,24490,Eastern Mediterranean,EMR,2020,6,June,4,Friday,Jun
Senegal,4155,45,2276,1834,Africa,AFR,2020,6,June,4,Friday,Jun
Serbia,11667,247,6931,4489,Europe,EUR,2020,6,June,4,Friday,Jun
Seychelles,11,0,11,0,Africa,AFR,2020,6,June,4,Friday,Jun
Singapore,37183,24,24209,12950,Western Pacific,WPR,2020,6,June,4,Friday,Jun
Slovakia,1526,28,1379,119,Europe,EUR,2020,6,June,4,Friday,Jun
Slovenia,1479,109,1359,11,Europe,EUR,2020,6,June,4,Friday,Jun
Somalia,2204,79,418,1707,Eastern Mediterranean,EMR,2020,6,June,4,Friday,Jun
South Africa,43434,908,23088,19438,Africa,AFR,2020,6,June,4,Friday,Jun
Spain,240978,27134,150376,63468,Europe,EUR,2020,6,June,4,Friday,Jun
Sri Lanka,1801,11,858,932,South-East Asia,SEAR,2020,6,June,4,Friday,Jun
Sudan,5865,347,1924,3594,Eastern Mediterranean,EMR,2020,6,June,4,Friday,Jun
Suriname,90,1,9,80,Americas,AMR,2020,6,June,4,Friday,Jun
Sweden,42939,4639,0,38300,Europe,EUR,2020,6,June,4,Friday,Jun
